"","species","year","week","DAYNO","DAYNO_adj","nm"
"843","Pyronia tithonus",2004,16,111,111,1.31101223450616e-10
"844","Pyronia tithonus",2004,16,112,112,5.94319697771849e-09
"845","Pyronia tithonus",2004,16,113,113,1.14256610358787e-07
"846","Pyronia tithonus",2004,16,114,114,9.95385411455104e-07
"847","Pyronia tithonus",2004,16,115,115,4.19904785704361e-06
"848","Pyronia tithonus",2004,16,116,116,9.16559974075996e-06
"849","Pyronia tithonus",2004,17,117,117,1.10617121928787e-05
"850","Pyronia tithonus",2004,17,118,118,7.88744089761285e-06
"851","Pyronia tithonus",2004,17,119,119,3.55061080867961e-06
"852","Pyronia tithonus",2004,17,120,120,1.07826151835078e-06
"853","Pyronia tithonus",2004,17,121,121,2.36047886889762e-07
"854","Pyronia tithonus",2004,17,122,122,3.98044838146809e-08
"855","Pyronia tithonus",2004,17,123,123,5.52485185625888e-09
"856","Pyronia tithonus",2004,18,124,124,6.74476671162195e-10
"857","Pyronia tithonus",2004,18,125,125,7.73876708877529e-11
"858","Pyronia tithonus",2004,18,126,126,8.91735507357128e-12
"859","Pyronia tithonus",2004,18,127,127,1.10270838585377e-12
"860","Pyronia tithonus",2004,18,128,128,1.5636751033864e-13
"861","Pyronia tithonus",2004,18,129,129,2.71703032281568e-14
"862","Pyronia tithonus",2004,18,130,130,6.1669533070538e-15
"863","Pyronia tithonus",2004,19,131,131,1.86751619967437e-15
"864","Pyronia tithonus",2004,19,132,132,7.42671176858895e-16
"865","Pyronia tithonus",2004,19,133,133,3.81292574186594e-16
"866","Pyronia tithonus",2004,19,134,134,2.48451043278465e-16
"867","Pyronia tithonus",2004,19,135,135,2.01992439497903e-16
"868","Pyronia tithonus",2004,19,136,136,2.0143379209229e-16
"869","Pyronia tithonus",2004,19,137,137,2.42227574536055e-16
"870","Pyronia tithonus",2004,20,138,138,3.4530270679417e-16
"871","Pyronia tithonus",2004,20,139,139,5.73657463125639e-16
"872","Pyronia tithonus",2004,20,140,140,1.09187441347894e-15
"873","Pyronia tithonus",2004,20,141,141,2.34072944628468e-15
"874","Pyronia tithonus",2004,20,142,142,5.55621892471865e-15
"875","Pyronia tithonus",2004,20,143,143,1.43564874002371e-14
"876","Pyronia tithonus",2004,20,144,144,3.96961936565238e-14
"877","Pyronia tithonus",2004,21,145,145,1.15470880266019e-13
"878","Pyronia tithonus",2004,21,146,146,3.47384262450978e-13
"879","Pyronia tithonus",2004,21,147,147,1.06255878865163e-12
"880","Pyronia tithonus",2004,21,148,148,3.24856883438442e-12
"881","Pyronia tithonus",2004,21,149,149,9.75929778181721e-12
"882","Pyronia tithonus",2004,21,150,150,2.8321977208048e-11
"883","Pyronia tithonus",2004,21,151,151,7.8064166085897e-11
"884","Pyronia tithonus",2004,22,152,152,2.02423126736942e-10
"885","Pyronia tithonus",2004,22,153,153,4.94749259568136e-10
"886","Pyronia tithonus",2004,22,154,154,1.14311913175666e-09
"887","Pyronia tithonus",2004,22,155,155,2.50405490304278e-09
"888","Pyronia tithonus",2004,22,156,156,5.21563162421866e-09
"889","Pyronia tithonus",2004,22,157,157,1.0359657066545e-08
"890","Pyronia tithonus",2004,22,158,158,1.96799482225094e-08
"891","Pyronia tithonus",2004,23,159,159,3.58597554161819e-08
"892","Pyronia tithonus",2004,23,160,160,6.28579467569199e-08
"893","Pyronia tithonus",2004,23,161,161,1.06303423468739e-07
"894","Pyronia tithonus",2004,23,162,162,1.73953511733583e-07
"895","Pyronia tithonus",2004,23,163,163,2.76237564291189e-07
"896","Pyronia tithonus",2004,23,164,164,4.26933814657743e-07
"897","Pyronia tithonus",2004,23,165,165,6.44067449144659e-07
"898","Pyronia tithonus",2004,24,166,166,9.51173677380061e-07
"899","Pyronia tithonus",2004,24,167,167,1.37914734573851e-06
"900","Pyronia tithonus",2004,24,168,168,1.96901299109769e-06
"901","Pyronia tithonus",2004,24,169,169,2.77612016391863e-06
"902","Pyronia tithonus",2004,24,170,170,3.87654117865911e-06
"903","Pyronia tithonus",2004,24,171,171,5.3768968038532e-06
"904","Pyronia tithonus",2004,24,172,172,7.42958470868938e-06
"905","Pyronia tithonus",2004,25,173,173,1.02492227657127e-05
"906","Pyronia tithonus",2004,25,174,174,1.41172104976415e-05
"907","Pyronia tithonus",2004,25,175,175,1.94094751895707e-05
"908","Pyronia tithonus",2004,25,176,176,2.66293778528164e-05
"909","Pyronia tithonus",2004,25,177,177,3.64473496380836e-05
"910","Pyronia tithonus",2004,25,178,178,4.97512471529051e-05
"911","Pyronia tithonus",2004,25,179,179,6.77096326699207e-05
"912","Pyronia tithonus",2004,26,180,180,9.18503447339214e-05
"913","Pyronia tithonus",2004,26,181,181,0.000124156754462845
"914","Pyronia tithonus",2004,26,182,182,0.000167183926272929
"915","Pyronia tithonus",2004,26,183,183,0.000224196422431706
"916","Pyronia tithonus",2004,26,184,184,0.000299328593763465
"917","Pyronia tithonus",2004,26,185,185,0.000397766755189059
"918","Pyronia tithonus",2004,26,186,186,0.000525950521683038
"919","Pyronia tithonus",2004,27,187,187,0.000691787656878155
"920","Pyronia tithonus",2004,27,188,188,0.000904872978011108
"921","Pyronia tithonus",2004,27,189,189,0.00117669714999695
"922","Pyronia tithonus",2004,27,190,190,0.00152082567795593
"923","Pyronia tithonus",2004,27,191,191,0.0019530223123459
"924","Pyronia tithonus",2004,27,192,192,0.00249128484981984
"925","Pyronia tithonus",2004,27,193,193,0.00315575561272641
"926","Pyronia tithonus",2004,28,194,194,0.00396841297367339
"927","Pyronia tithonus",2004,28,195,195,0.00495224325955857
"928","Pyronia tithonus",2004,28,196,196,0.00613035721540629
"929","Pyronia tithonus",2004,28,197,197,0.007524807212468
"930","Pyronia tithonus",2004,28,198,198,0.00915498925166295
"931","Pyronia tithonus",2004,28,199,199,0.0110357091429845
"932","Pyronia tithonus",2004,28,200,200,0.0131749713464884
"933","Pyronia tithonus",2004,29,201,201,0.0155715993367902
"934","Pyronia tithonus",2004,29,202,202,0.0182128516598942
"935","Pyronia tithonus",2004,29,203,203,0.0210722519094653
"936","Pyronia tithonus",2004,29,204,204,0.0241078954155978
"937","Pyronia tithonus",2004,29,205,205,0.027261520775106
"938","Pyronia tithonus",2004,29,206,206,0.0304586304369159
"939","Pyronia tithonus",2004,29,207,207,0.0336099028185826
"940","Pyronia tithonus",2004,30,208,208,0.0366140538260736
"941","Pyronia tithonus",2004,30,209,209,0.0393621787463704
"942","Pyronia tithonus",2004,30,210,210,0.0417434440890486
"943","Pyronia tithonus",2004,30,211,211,0.0436518187706724
"944","Pyronia tithonus",2004,30,212,212,0.044993357878389
"945","Pyronia tithonus",2004,30,213,213,0.0456934075698058
"946","Pyronia tithonus",2004,30,214,214,0.0457030144782013
"947","Pyronia tithonus",2004,31,215,215,0.0450062210472485
"948","Pyronia tithonus",2004,31,216,216,0.0436471782146747
"949","Pyronia tithonus",2004,31,217,217,0.0417146838873212
"950","Pyronia tithonus",2004,31,218,218,0.0393157931100395
"951","Pyronia tithonus",2004,31,219,219,0.0365667667488295
"952","Pyronia tithonus",2004,31,220,220,0.0335848687516944
"953","Pyronia tithonus",2004,31,221,221,0.0304813684042083
"954","Pyronia tithonus",2004,32,222,222,0.0273561585531433
"955","Pyronia tithonus",2004,32,223,223,0.0242941522748122
"956","Pyronia tithonus",2004,32,224,224,0.0213634067046502
"957","Pyronia tithonus",2004,32,225,225,0.0186147636632108
"958","Pyronia tithonus",2004,32,226,226,0.0160826992739384
"959","Pyronia tithonus",2004,32,227,227,0.0137870353544696
"960","Pyronia tithonus",2004,32,228,228,0.0117351733102517
"961","Pyronia tithonus",2004,33,229,229,0.00992455251524825
"962","Pyronia tithonus",2004,33,230,230,0.00834509538889355
"963","Pyronia tithonus",2004,33,231,231,0.00698146810693308
"964","Pyronia tithonus",2004,33,232,232,0.00581504969683619
"965","Pyronia tithonus",2004,33,233,233,0.00482555710325726
"966","Pyronia tithonus",2004,33,234,234,0.00399231666098407
"967","Pyronia tithonus",2004,33,235,235,0.00329520269167353
"968","Pyronia tithonus",2004,34,236,236,0.00271526243738668
"969","Pyronia tithonus",2004,34,237,237,0.0022346451996285
"970","Pyronia tithonus",2004,34,238,238,0.00183718680676016
"971","Pyronia tithonus",2004,34,239,239,0.00150910889575742
"972","Pyronia tithonus",2004,34,240,240,0.00123875355124358
"973","Pyronia tithonus",2004,34,241,241,0.00101629752577646
"974","Pyronia tithonus",2004,34,242,242,0.000833494995461903
"975","Pyronia tithonus",2004,35,243,243,0.000683448583145038
"976","Pyronia tithonus",2004,35,244,244,0.000560407541886471
"977","Pyronia tithonus",2004,35,245,245,0.00045959142613494
"978","Pyronia tithonus",2004,35,246,246,0.000377037231766387
"979","Pyronia tithonus",2004,35,247,247,0.000309467809919047
"980","Pyronia tithonus",2004,35,248,248,0.000254179311079148
"981","Pyronia tithonus",2004,35,249,249,0.000208945459783186
"982","Pyronia tithonus",2004,36,250,250,0.00017193656774746
"983","Pyronia tithonus",2004,36,251,251,0.000141651341286081
"984","Pyronia tithonus",2004,36,252,252,0.000116859709808261
"985","Pyronia tithonus",2004,36,253,253,9.65550826934437e-05
"986","Pyronia tithonus",2004,36,254,254,7.99146222988992e-05
"987","Pyronia tithonus",2004,36,255,255,6.62662945903092e-05
"988","Pyronia tithonus",2004,36,256,256,5.50616215696261e-05
"989","Pyronia tithonus",2004,37,257,257,4.58532087642155e-05
"990","Pyronia tithonus",2004,37,258,258,3.82762368187492e-05
"991","Pyronia tithonus",2004,37,259,259,3.20307959664011e-05
"992","Pyronia tithonus",2004,37,260,260,2.68691505333806e-05
"993","Pyronia tithonus",2004,37,261,261,2.2591629277614e-05
"994","Pyronia tithonus",2004,37,262,262,1.90374284263721e-05
"995","Pyronia tithonus",2004,37,263,263,1.60766601948164e-05
"996","Pyronia tithonus",2004,38,264,264,1.36041027289982e-05
"997","Pyronia tithonus",2004,38,265,265,1.15342722561007e-05
"998","Pyronia tithonus",2004,38,266,266,9.79752595364652e-06
"999","Pyronia tithonus",2004,38,267,267,8.33697077612493e-06
"1000","Pyronia tithonus",2004,38,268,268,7.10600439159787e-06
"1001","Pyronia tithonus",2004,38,269,269,6.06635335109761e-06
"1002","Pyronia tithonus",2004,38,270,270,5.18650353395714e-06
"1003","Pyronia tithonus",2004,39,271,271,4.44044095393888e-06
"1004","Pyronia tithonus",2004,39,272,272,3.80663880850623e-06
"1005","Pyronia tithonus",2004,39,273,273,3.26724044082584e-06
"1006","Pyronia tithonus",2004,39,274,274,2.80739859558987e-06
"1007","Pyronia tithonus",2004,39,275,275,2.41473969535694e-06
"1008","Pyronia tithonus",2004,39,276,276,2.07892838461538e-06
"1009","Pyronia tithonus",2004,39,277,277,1.79131269734807e-06
"1010","Pyronia tithonus",2004,40,278,278,1.54463421711908e-06
"1011","Pyronia tithonus",2004,40,279,279,1.33279075987984e-06
"1012","Pyronia tithonus",2004,40,280,280,1.15064160625198e-06
"1013","Pyronia tithonus",2004,40,281,281,9.93847286811517e-07
"1014","Pyronia tithonus",2004,40,282,282,8.5873749308888e-07
"1015","Pyronia tithonus",2004,40,283,283,7.42201935749271e-07
"1016","Pyronia tithonus",2004,40,284,284,6.41599967627608e-07
"1017","Pyronia tithonus",2004,41,285,285,5.54685585951696e-07
"1018","Pyronia tithonus",2004,41,286,286,4.79552482587189e-07
"1019","Pyronia tithonus",2004,41,287,287,4.14596285499241e-07
"1020","Pyronia tithonus",2004,41,288,288,3.58438515472664e-07
"1021","Pyronia tithonus",2004,41,289,289,3.09887410639785e-07
"1022","Pyronia tithonus",2004,41,290,290,2.67912635299268e-07
"1023","Pyronia tithonus",2004,41,291,291,2.31623414467878e-07
"1024","Pyronia tithonus",2004,42,292,292,2.00249630144667e-07
"1025","Pyronia tithonus",2004,42,293,293,1.73125478117999e-07
"1026","Pyronia tithonus",2004,42,294,294,1.49675338485915e-07
"1027","Pyronia tithonus",2004,42,295,295,1.29401560038482e-07
"1028","Pyronia tithonus",2004,42,296,296,1.11873899266081e-07
"1029","Pyronia tithonus",2004,42,297,297,9.67203898722513e-08
"1030","Pyronia tithonus",2004,42,298,298,8.36194490261722e-08
"1031","Pyronia tithonus",2004,43,299,299,7.2293052836908e-08
"1032","Pyronia tithonus",2004,43,300,300,6.2500836221059e-08
"1033","Pyronia tithonus",2004,43,301,301,5.40349919534358e-08
"1034","Pyronia tithonus",2004,43,302,302,4.67158606499373e-08
"1035","Pyronia tithonus",2004,43,303,303,4.03881180947569e-08
"1036","Pyronia tithonus",2004,43,304,304,3.49174790005334e-08
"1037","Pyronia tithonus",2004,43,305,305,3.01878472498284e-08
"1038","Pyronia tithonus",2004,44,306,306,0
"1039","Pyronia tithonus",2004,44,307,307,0
"1040","Pyronia tithonus",2004,44,308,308,0
"1041","Pyronia tithonus",2004,44,309,309,0
"1042","Pyronia tithonus",2004,44,310,310,0
"1043","Pyronia tithonus",2004,44,311,311,0
"1044","Pyronia tithonus",2004,44,312,312,0
"1045","Pyronia tithonus",2004,45,313,313,0
"1046","Pyronia tithonus",2004,45,314,314,0
"1047","Pyronia tithonus",2004,45,315,315,0
"1048","Pyronia tithonus",2004,45,316,316,0
"1049","Pyronia tithonus",2004,45,317,317,0
"1050","Pyronia tithonus",2004,45,318,318,0
"1051","Pyronia tithonus",2004,45,319,319,0
"1052","Pyronia tithonus",2004,46,320,320,0
"1053","Pyronia tithonus",2004,46,321,321,0
"1054","Pyronia tithonus",2004,46,322,322,0
"1055","Pyronia tithonus",2004,46,323,323,0
"1056","Pyronia tithonus",2004,46,324,324,0
"1057","Pyronia tithonus",2004,46,325,325,0
"1058","Pyronia tithonus",2004,46,326,326,0
"1059","Pyronia tithonus",2004,47,327,327,0
"1060","Pyronia tithonus",2004,47,328,328,0
"1061","Pyronia tithonus",2004,47,329,329,0
"1062","Pyronia tithonus",2004,47,330,330,0
"1063","Pyronia tithonus",2004,47,331,331,0
"1064","Pyronia tithonus",2004,47,332,332,0
"1065","Pyronia tithonus",2004,47,333,333,0
"1066","Pyronia tithonus",2004,48,334,334,0
"1067","Pyronia tithonus",2004,48,335,335,0
"1068","Pyronia tithonus",2004,48,336,336,0
"1069","Pyronia tithonus",2004,48,337,337,0
"1070","Pyronia tithonus",2004,48,338,338,0
"1071","Pyronia tithonus",2004,48,339,339,0
"1072","Pyronia tithonus",2004,48,340,340,0
"1073","Pyronia tithonus",2004,49,341,341,0
"1074","Pyronia tithonus",2004,49,342,342,0
"1075","Pyronia tithonus",2004,49,343,343,0
"1076","Pyronia tithonus",2004,49,344,344,0
"1077","Pyronia tithonus",2004,49,345,345,0
"1078","Pyronia tithonus",2004,49,346,346,0
"1079","Pyronia tithonus",2004,49,347,347,0
"1080","Pyronia tithonus",2004,50,348,348,0
"1081","Pyronia tithonus",2004,50,349,349,0
"1082","Pyronia tithonus",2004,50,350,350,0
"1083","Pyronia tithonus",2004,50,351,351,0
"1084","Pyronia tithonus",2004,50,352,352,0
"1085","Pyronia tithonus",2004,50,353,353,0
"1086","Pyronia tithonus",2004,50,354,354,0
"1087","Pyronia tithonus",2004,51,355,355,0
"1088","Pyronia tithonus",2004,51,356,356,0
"1089","Pyronia tithonus",2004,51,357,357,0
"1090","Pyronia tithonus",2004,51,358,358,0
"1091","Pyronia tithonus",2004,51,359,359,0
"1092","Pyronia tithonus",2004,51,360,360,0
"1093","Pyronia tithonus",2004,51,361,361,0
"1094","Pyronia tithonus",2004,52,362,362,0
"1095","Pyronia tithonus",2004,52,363,363,0
"1096","Pyronia tithonus",2004,52,364,364,0
"1097","Pyronia tithonus",2004,52,365,365,0
"1098","Pyronia tithonus",2004,52,366,366,0
"366","Pyronia tithonus",2005,0,1,1,0
"367","Pyronia tithonus",2005,0,2,2,0
"368","Pyronia tithonus",2005,1,3,3,0
"369","Pyronia tithonus",2005,1,4,4,0
"370","Pyronia tithonus",2005,1,5,5,0
"371","Pyronia tithonus",2005,1,6,6,0
"372","Pyronia tithonus",2005,1,7,7,0
"373","Pyronia tithonus",2005,1,8,8,0
"374","Pyronia tithonus",2005,1,9,9,0
"375","Pyronia tithonus",2005,2,10,10,0
"376","Pyronia tithonus",2005,2,11,11,0
"377","Pyronia tithonus",2005,2,12,12,0
"378","Pyronia tithonus",2005,2,13,13,0
"379","Pyronia tithonus",2005,2,14,14,0
"380","Pyronia tithonus",2005,2,15,15,0
"381","Pyronia tithonus",2005,2,16,16,0
"382","Pyronia tithonus",2005,3,17,17,0
"383","Pyronia tithonus",2005,3,18,18,0
"384","Pyronia tithonus",2005,3,19,19,0
"385","Pyronia tithonus",2005,3,20,20,0
"386","Pyronia tithonus",2005,3,21,21,0
"387","Pyronia tithonus",2005,3,22,22,0
"388","Pyronia tithonus",2005,3,23,23,0
"389","Pyronia tithonus",2005,4,24,24,0
"390","Pyronia tithonus",2005,4,25,25,0
"391","Pyronia tithonus",2005,4,26,26,0
"392","Pyronia tithonus",2005,4,27,27,0
"393","Pyronia tithonus",2005,4,28,28,0
"394","Pyronia tithonus",2005,4,29,29,0
"395","Pyronia tithonus",2005,4,30,30,0
"396","Pyronia tithonus",2005,5,31,31,0
"397","Pyronia tithonus",2005,5,32,32,0
"398","Pyronia tithonus",2005,5,33,33,0
"399","Pyronia tithonus",2005,5,34,34,0
"400","Pyronia tithonus",2005,5,35,35,0
"401","Pyronia tithonus",2005,5,36,36,0
"402","Pyronia tithonus",2005,5,37,37,0
"403","Pyronia tithonus",2005,6,38,38,0
"404","Pyronia tithonus",2005,6,39,39,0
"405","Pyronia tithonus",2005,6,40,40,0
"406","Pyronia tithonus",2005,6,41,41,0
"407","Pyronia tithonus",2005,6,42,42,0
"408","Pyronia tithonus",2005,6,43,43,0
"409","Pyronia tithonus",2005,6,44,44,0
"410","Pyronia tithonus",2005,7,45,45,0
"411","Pyronia tithonus",2005,7,46,46,0
"412","Pyronia tithonus",2005,7,47,47,0
"413","Pyronia tithonus",2005,7,48,48,0
"414","Pyronia tithonus",2005,7,49,49,0
"415","Pyronia tithonus",2005,7,50,50,0
"416","Pyronia tithonus",2005,7,51,51,0
"417","Pyronia tithonus",2005,8,52,52,0
"418","Pyronia tithonus",2005,8,53,53,0
"419","Pyronia tithonus",2005,8,54,54,0
"420","Pyronia tithonus",2005,8,55,55,0
"421","Pyronia tithonus",2005,8,56,56,0
"422","Pyronia tithonus",2005,8,57,57,0
"423","Pyronia tithonus",2005,8,58,58,0
"424","Pyronia tithonus",2005,9,59,59,0
"425","Pyronia tithonus",2005,9,60,60,1.84791503580241e-20
"426","Pyronia tithonus",2005,9,61,61,1.84791503580241e-20
"427","Pyronia tithonus",2005,9,62,62,1.84791503580241e-20
"428","Pyronia tithonus",2005,9,63,63,1.84791503580241e-20
"429","Pyronia tithonus",2005,9,64,64,1.84791503580241e-20
"430","Pyronia tithonus",2005,9,65,65,1.84791503580241e-20
"431","Pyronia tithonus",2005,10,66,66,1.84791503580241e-20
"432","Pyronia tithonus",2005,10,67,67,1.84791503580241e-20
"433","Pyronia tithonus",2005,10,68,68,1.84791503580241e-20
"434","Pyronia tithonus",2005,10,69,69,1.84791503580241e-20
"435","Pyronia tithonus",2005,10,70,70,1.84791503580241e-20
"436","Pyronia tithonus",2005,10,71,71,1.84791503580241e-20
"437","Pyronia tithonus",2005,10,72,72,1.84791503580241e-20
"438","Pyronia tithonus",2005,11,73,73,1.84791503580241e-20
"439","Pyronia tithonus",2005,11,74,74,1.84791503580241e-20
"440","Pyronia tithonus",2005,11,75,75,1.84791503580241e-20
"441","Pyronia tithonus",2005,11,76,76,1.84791503580241e-20
"442","Pyronia tithonus",2005,11,77,77,1.84791503580241e-20
"443","Pyronia tithonus",2005,11,78,78,1.84791503580241e-20
"444","Pyronia tithonus",2005,11,79,79,1.84791503580241e-20
"445","Pyronia tithonus",2005,12,80,80,1.84791503580241e-20
"446","Pyronia tithonus",2005,12,81,81,1.84791503580241e-20
"447","Pyronia tithonus",2005,12,82,82,1.84791503580241e-20
"448","Pyronia tithonus",2005,12,83,83,1.84791503580241e-20
"449","Pyronia tithonus",2005,12,84,84,1.84791503580241e-20
"450","Pyronia tithonus",2005,12,85,85,1.84791503580241e-20
"451","Pyronia tithonus",2005,12,86,86,1.84791503580241e-20
"452","Pyronia tithonus",2005,13,87,87,1.84791503580241e-20
"453","Pyronia tithonus",2005,13,88,88,1.84791503580241e-20
"454","Pyronia tithonus",2005,13,89,89,1.84791503580241e-20
"455","Pyronia tithonus",2005,13,90,90,1.84791503580241e-20
"456","Pyronia tithonus",2005,13,91,91,1.84791503580241e-20
"457","Pyronia tithonus",2005,13,92,92,1.84791503580241e-20
"458","Pyronia tithonus",2005,13,93,93,1.84791503580241e-20
"459","Pyronia tithonus",2005,14,94,94,1.84791503580241e-20
"460","Pyronia tithonus",2005,14,95,95,1.84791503580241e-20
"461","Pyronia tithonus",2005,14,96,96,1.84791503580241e-20
"462","Pyronia tithonus",2005,14,97,97,1.84791503580241e-20
"463","Pyronia tithonus",2005,14,98,98,1.84791503580241e-20
"464","Pyronia tithonus",2005,14,99,99,1.84791503580241e-20
"465","Pyronia tithonus",2005,14,100,100,1.84791503580241e-20
"466","Pyronia tithonus",2005,15,101,101,1.84791503580241e-20
"467","Pyronia tithonus",2005,15,102,102,1.84791503580241e-20
"468","Pyronia tithonus",2005,15,103,103,1.84791503580241e-20
